IN FILE,MANUAL ID,OFFSET,DURATION,Confidence
20210819_161000_OTH1.csv,Long-eared Owl,42.0,3.0,0.10777793
20210819_161000_OTH1.csv,California Gnatcatcher,45.0,3.0,0.30144495
20210819_161000_OTH1.csv,Long-eared Owl,45.0,3.0,0.11010993
20210822_035000_OFF7.csv,Abyssinian Nightjar,3.0,3.0,0.11914136
20210822_035000_OFF7.csv,Abyssinian Nightjar,6.0,3.0,0.14063469
20210822_035000_OFF7.csv,Chaco Owl,15.0,3.0,0.12598272
20210822_035000_OFF7.csv,Great Horned Owl,15.0,3.0,0.10633884
20210822_035000_OFF7.csv,Chaco Owl,18.0,3.0,0.30013344
20210822_035000_OFF7.csv,Abyssinian Nightjar,18.0,3.0,0.21172027
20210822_035000_OFF7.csv,Band-winged Nightjar,18.0,3.0,0.12227225
20210811_135000_OFF4.csv,Anna's Hummingbird,39.0,3.0,0.99004036
20210811_135000_OFF4.csv,Anna's Hummingbird,42.0,3.0,0.9098156
20210811_135000_OFF4.csv,Anna's Hummingbird,45.0,3.0,0.9124636
20210811_135000_OFF4.csv,Anna's Hummingbird,48.0,3.0,0.42062306
20210811_135000_OFF4.csv,Anna's Hummingbird,57.0,3.0,0.993317
20210819_013000_OFF0.csv,California Towhee,0.0,3.0,0.82022375
20210819_013000_OFF0.csv,California Thrasher,3.0,3.0,0.24737634
20210819_013000_OFF0.csv,California Thrasher,6.0,3.0,0.9154953000000001
20210819_013000_OFF0.csv,California Towhee,9.0,3.0,0.23128615
20210819_013000_OFF0.csv,California Towhee,12.0,3.0,0.16851716
20210819_013000_OFF0.csv,Malachite Kingfisher,15.0,3.0,0.28209805
20210819_013000_OFF0.csv,California Towhee,15.0,3.0,0.22970727
20210819_013000_OFF0.csv,California Towhee,18.0,3.0,0.5103713
20210819_013000_OFF0.csv,California Towhee,21.0,3.0,0.3112472
20210819_013000_OFF0.csv,California Towhee,24.0,3.0,0.64522403
20210819_013000_OFF0.csv,Malachite Kingfisher,27.0,3.0,0.23989214
20210819_013000_OFF0.csv,California Towhee,27.0,3.0,0.15562975
20210819_013000_OFF0.csv,California Towhee,30.0,3.0,0.7548529
20210819_013000_OFF0.csv,Malachite Kingfisher,30.0,3.0,0.14320175
20210819_013000_OFF0.csv,California Towhee,33.0,3.0,0.45155454
20210819_013000_OFF0.csv,Malachite Kingfisher,33.0,3.0,0.10166744
20210819_013000_OFF0.csv,California Towhee,36.0,3.0,0.9023982
20210819_013000_OFF0.csv,Meadow Pipit,36.0,3.0,0.10721216
20210819_013000_OFF0.csv,California Towhee,39.0,3.0,0.8509896999999998
20210819_013000_OFF0.csv,Malachite Kingfisher,42.0,3.0,0.23464315
20210819_013000_OFF0.csv,Golden-crowned Sparrow,42.0,3.0,0.20573123
20210819_013000_OFF0.csv,California Towhee,42.0,3.0,0.17111833
20210819_013000_OFF0.csv,Yellow Bishop,42.0,3.0,0.10839971
20210819_013000_OFF0.csv,California Towhee,45.0,3.0,0.7856995
20210819_013000_OFF0.csv,California Towhee,48.0,3.0,0.81636566
20210819_013000_OFF0.csv,California Towhee,51.0,3.0,0.86454165
20210819_013000_OFF0.csv,California Towhee,54.0,3.0,0.5516944
20210819_013000_OFF0.csv,California Towhee,57.0,3.0,0.9815106
20210812_020000_OFF0.csv,Blue-tailed Bee-eater,3.0,3.0,0.39131796
20210812_020000_OFF0.csv,Blue-throated Bee-eater,3.0,3.0,0.13889149
20210816_073000_OFF6.csv,Arabian Scops-Owl,0.0,3.0,0.11362245
20210816_073000_OFF6.csv,Abyssinian Nightjar,9.0,3.0,0.15775426
20210816_073000_OFF6.csv,Abyssinian Nightjar,12.0,3.0,0.19371064
20210816_073000_OFF6.csv,Arabian Scops-Owl,15.0,3.0,0.2995625
20210816_073000_OFF6.csv,Abyssinian Nightjar,15.0,3.0,0.21475883
20210816_073000_OFF6.csv,Abyssinian Nightjar,21.0,3.0,0.23624547
20210816_073000_OFF6.csv,Abyssinian Nightjar,24.0,3.0,0.14792368
20210816_073000_OFF6.csv,Abyssinian Nightjar,27.0,3.0,0.26426196
20210816_073000_OFF6.csv,Arabian Scops-Owl,27.0,3.0,0.11304661
20210816_073000_OFF6.csv,Abyssinian Nightjar,30.0,3.0,0.44073462
20210816_073000_OFF6.csv,Arabian Scops-Owl,30.0,3.0,0.21441774
20210816_073000_OFF6.csv,Western Screech-Owl,30.0,3.0,0.10015541
20210816_073000_OFF6.csv,Abyssinian Nightjar,39.0,3.0,0.24578461
20210816_073000_OFF6.csv,Abyssinian Nightjar,42.0,3.0,0.52154464
20210816_073000_OFF6.csv,Abyssinian Nightjar,45.0,3.0,0.21394956
20210816_073000_OFF6.csv,Abyssinian Nightjar,57.0,3.0,0.13750410000000002
20210821_154000_OFF2.csv,Reed Parrotbill,39.0,3.0,0.45156202
20210821_154000_OFF2.csv,Wood Sandpiper,39.0,3.0,0.29399905
20210821_154000_OFF2.csv,Wrentit,39.0,3.0,0.25193125
20210821_154000_OFF2.csv,Wood Lark,39.0,3.0,0.15288064
20210821_154000_OFF2.csv,Wrentit,42.0,3.0,0.19892512
20210821_154000_OFF2.csv,Reed Parrotbill,42.0,3.0,0.16164315
20210821_154000_OFF2.csv,European Greenfinch,42.0,3.0,0.11045509
20210821_154000_OFF2.csv,Wrentit,45.0,3.0,0.45566338
20210821_154000_OFF2.csv,Reed Parrotbill,45.0,3.0,0.44679179999999996
20210821_154000_OFF2.csv,Wood Sandpiper,45.0,3.0,0.21620926
20210821_154000_OFF2.csv,Piping Cisticola,45.0,3.0,0.14484337
20210821_154000_OFF2.csv,European Greenfinch,48.0,3.0,0.12120265
20210813_154000_OTH0.csv,Wrentit,15.0,3.0,0.11736886
20210813_154000_OTH0.csv,Wrentit,24.0,3.0,0.103155464
20210813_154000_OTH0.csv,Wrentit,36.0,3.0,0.5230651
20210813_154000_OTH0.csv,Reed Parrotbill,36.0,3.0,0.108363174
20210813_154000_OTH0.csv,Wrentit,45.0,3.0,0.24892107
20210813_154000_OTH0.csv,Rock Pigeon,51.0,3.0,0.32927486
20210821_182000_OTH0.csv,Greater Flamingo,27.0,3.0,0.12476552
20210813_150000_OFF3.csv,Wrentit,42.0,3.0,0.2436487
20210813_150000_OFF3.csv,Black-tailed Crake,45.0,3.0,0.3232547
20210813_150000_OFF3.csv,Wrentit,45.0,3.0,0.18215197
20210821_104000_OFF0.csv,Common Poorwill,0.0,3.0,0.8925185999999999
20210821_104000_OFF0.csv,Common Poorwill,3.0,3.0,0.79974353
20210821_104000_OFF0.csv,Common Poorwill,9.0,3.0,0.8670888000000001
20210821_104000_OFF0.csv,Common Poorwill,12.0,3.0,0.9228133
20210821_104000_OFF0.csv,Common Poorwill,18.0,3.0,0.9856676999999999
20210821_104000_OFF0.csv,Common Hawk-Cuckoo,18.0,3.0,0.10271917
20210821_104000_OFF0.csv,Common Poorwill,21.0,3.0,0.4721873
20210821_104000_OFF0.csv,Common Poorwill,24.0,3.0,0.66911334
20210821_104000_OFF0.csv,Common Poorwill,27.0,3.0,0.1258593
20210821_104000_OFF0.csv,Common Poorwill,30.0,3.0,0.91564834
20210821_104000_OFF0.csv,Common Poorwill,33.0,3.0,0.97048485
20210821_104000_OFF0.csv,Common Poorwill,42.0,3.0,0.7953683000000001
20210821_104000_OFF0.csv,Common Poorwill,48.0,3.0,0.6582180999999999
20210821_104000_OFF0.csv,Common Poorwill,51.0,3.0,0.7159066
20210821_104000_OFF0.csv,Common Poorwill,54.0,3.0,0.14092141
20210821_104000_OFF0.csv,Common Poorwill,57.0,3.0,0.16155376
20210821_233000_OFF5.csv,Rook,12.0,3.0,0.19640116
20210820_082000_OFF6.csv,Arabian Scops-Owl,30.0,3.0,0.1223578
20210820_082000_OFF6.csv,Arabian Scops-Owl,57.0,3.0,0.12501487
20210816_092000_OFF3.csv,Dwarf Tinamou,30.0,3.0,0.14519347
20210816_092000_OFF3.csv,Booted Racket-tail,30.0,3.0,0.12153914
20210816_092000_OFF3.csv,Abyssinian Nightjar,33.0,3.0,0.10799137
20210816_092000_OFF3.csv,Arabian Scops-Owl,36.0,3.0,0.12268742
20210816_092000_OFF3.csv,Abyssinian Nightjar,39.0,3.0,0.21122304
20210816_092000_OFF3.csv,Arabian Scops-Owl,42.0,3.0,0.20242989
20210816_092000_OFF3.csv,Arabian Scops-Owl,45.0,3.0,0.2513924
20210816_092000_OFF3.csv,Arabian Scops-Owl,48.0,3.0,0.29537833
20210820_011000_OFF3.csv,Lesser Sand-Plover,6.0,3.0,0.36043808
20210820_011000_OFF3.csv,Wrentit,6.0,3.0,0.20902158
20210820_011000_OFF3.csv,Wrentit,9.0,3.0,0.87285686
20210820_011000_OFF3.csv,Pearl Kite,9.0,3.0,0.27442086
20210820_011000_OFF3.csv,Reed Parrotbill,9.0,3.0,0.12727278
20210820_011000_OFF3.csv,Wrentit,15.0,3.0,0.45886552
20210820_011000_OFF3.csv,Greater Sand-Plover,15.0,3.0,0.11473404599999999
20210820_011000_OFF3.csv,Wrentit,18.0,3.0,0.646009
20210821_134000_OTH0.csv,European Bee-eater,6.0,3.0,0.10799014
20210821_134000_OTH0.csv,Mountain Bluebird,18.0,3.0,0.2536761
20210821_134000_OTH0.csv,Dot-winged Crake,18.0,3.0,0.21798366
20210821_134000_OTH0.csv,European Bee-eater,18.0,3.0,0.21426687
20210821_134000_OTH0.csv,Little Friarbird,18.0,3.0,0.14204235
20210821_134000_OTH0.csv,Rufous Antpitta,24.0,3.0,0.18720770000000003
20210821_134000_OTH0.csv,Chestnut-bellied Sandgrouse,30.0,3.0,0.3751117
20210821_134000_OTH0.csv,European Bee-eater,30.0,3.0,0.11679071
20210821_134000_OTH0.csv,European Bee-eater,51.0,3.0,0.3072428
20210821_134000_OTH0.csv,Keel-billed Toucan,51.0,3.0,0.2063111
20210817_081000_OFF7.csv,Arabian Scops-Owl,0.0,3.0,0.108948484
20210817_081000_OFF7.csv,Arabian Scops-Owl,3.0,3.0,0.13167547
20210817_081000_OFF7.csv,Abyssinian Nightjar,3.0,3.0,0.12555952
20210817_081000_OFF7.csv,Abyssinian Nightjar,6.0,3.0,0.24066979
20210817_081000_OFF7.csv,Abyssinian Nightjar,12.0,3.0,0.17628655
20210817_081000_OFF7.csv,Abyssinian Nightjar,15.0,3.0,0.16365035
20210817_081000_OFF7.csv,Abyssinian Nightjar,18.0,3.0,0.23869553
20210817_081000_OFF7.csv,Arabian Scops-Owl,21.0,3.0,0.17732112
20210817_081000_OFF7.csv,Abyssinian Nightjar,24.0,3.0,0.20592874
20210817_081000_OFF7.csv,Arabian Scops-Owl,24.0,3.0,0.10396016
20210817_081000_OFF7.csv,Arabian Scops-Owl,27.0,3.0,0.28855592
20210817_081000_OFF7.csv,Abyssinian Nightjar,27.0,3.0,0.2797083
20210817_081000_OFF7.csv,Abyssinian Nightjar,30.0,3.0,0.26023895
20210817_081000_OFF7.csv,Arabian Scops-Owl,30.0,3.0,0.17606729999999998
20210817_081000_OFF7.csv,Arabian Scops-Owl,33.0,3.0,0.32421887
20210817_081000_OFF7.csv,Abyssinian Nightjar,33.0,3.0,0.24013920000000002
20210817_081000_OFF7.csv,Arabian Scops-Owl,36.0,3.0,0.17673244
20210817_081000_OFF7.csv,Abyssinian Nightjar,36.0,3.0,0.122731075
20210817_081000_OFF7.csv,Arabian Scops-Owl,39.0,3.0,0.10825504
20210817_081000_OFF7.csv,Arabian Scops-Owl,42.0,3.0,0.13891582
20210817_081000_OFF7.csv,Arabian Scops-Owl,45.0,3.0,0.16470309
20210817_081000_OFF7.csv,Arabian Scops-Owl,48.0,3.0,0.12401361
20210817_081000_OFF7.csv,Arabian Scops-Owl,51.0,3.0,0.11512676599999999
20210821_141000_OTH0.csv,Say's Phoebe,0.0,3.0,0.37469584
20210821_141000_OTH0.csv,Say's Phoebe,12.0,3.0,0.45424217
20210821_141000_OTH0.csv,Say's Phoebe,36.0,3.0,0.7323211
20210821_141000_OTH0.csv,Olive-sided Flycatcher,36.0,3.0,0.19449565
20210821_141000_OTH0.csv,Gray Partridge,45.0,3.0,0.13698077
20210821_141000_OTH0.csv,Say's Phoebe,48.0,3.0,0.29585645
20210821_141000_OTH0.csv,Ash-throated Flycatcher,51.0,3.0,0.1300328
20210819_130000_OFF1.csv,California Thrasher,0.0,3.0,0.45383063
20210819_130000_OFF1.csv,California Thrasher,3.0,3.0,0.34900928
20210819_130000_OFF1.csv,California Thrasher,15.0,3.0,0.5520421999999999
20210819_130000_OFF1.csv,California Thrasher,18.0,3.0,0.21210162
20210819_130000_OFF1.csv,California Thrasher,21.0,3.0,0.21712677
20210819_130000_OFF1.csv,LeConte's Thrasher,24.0,3.0,0.18054049
20210819_130000_OFF1.csv,Blue-throated Bee-eater,24.0,3.0,0.16696689
20210819_130000_OFF1.csv,California Thrasher,27.0,3.0,0.38540384
20210819_130000_OFF1.csv,California Thrasher,30.0,3.0,0.32708147
20210819_130000_OFF1.csv,California Thrasher,33.0,3.0,0.11522122
20210819_130000_OFF1.csv,California Thrasher,51.0,3.0,0.4290152
20210819_130000_OFF1.csv,California Thrasher,54.0,3.0,0.32548390000000005
20210813_144000_OFF2.csv,California Towhee,0.0,3.0,0.38385347
20210813_144000_OFF2.csv,California Towhee,3.0,3.0,0.17777526
20210813_144000_OFF2.csv,Malachite Kingfisher,21.0,3.0,0.11772044
20210813_144000_OFF2.csv,California Towhee,51.0,3.0,0.15583828
20210813_144000_OFF2.csv,California Towhee,54.0,3.0,0.45156533
20210813_144000_OFF2.csv,Malachite Kingfisher,54.0,3.0,0.17063744
20210818_001000_OFF7.csv,Atlantic Puffin,9.0,3.0,0.11251946
20210821_100000_OFF7.csv,Arabian Scops-Owl,18.0,3.0,0.101052925
20210821_100000_OFF7.csv,Andean Tit-Spinetail,57.0,3.0,0.29347947
20210821_100000_OFF7.csv,Water Pipit,57.0,3.0,0.12994532
20210821_100000_OFF7.csv,Bluethroat,57.0,3.0,0.101249255
20210823_064000_OFF5.csv,Arabian Scops-Owl,3.0,3.0,0.25430343
20210823_064000_OFF5.csv,Arabian Scops-Owl,6.0,3.0,0.2990238
20210823_064000_OFF5.csv,Arabian Scops-Owl,9.0,3.0,0.21583295
20210823_064000_OFF5.csv,Arabian Scops-Owl,21.0,3.0,0.13449425
20210823_064000_OFF5.csv,Arabian Scops-Owl,24.0,3.0,0.14703593
20210823_064000_OFF5.csv,Arabian Scops-Owl,45.0,3.0,0.112813234
20210823_064000_OFF5.csv,Arabian Scops-Owl,48.0,3.0,0.17886737
20210821_054000_OFF5.csv,Arabian Scops-Owl,6.0,3.0,0.11809215
20210821_054000_OFF5.csv,Eastern Screech-Owl,24.0,3.0,0.19841003
20210821_054000_OFF5.csv,Brazilian Tinamou,24.0,3.0,0.10767581
20210821_054000_OFF5.csv,Eastern Screech-Owl,27.0,3.0,0.40818483
20210821_054000_OFF5.csv,Eastern Screech-Owl,54.0,3.0,0.3155565
20210813_064000_OTH1.csv,Arabian Scops-Owl,18.0,3.0,0.1998316
20210824_075000_OFF2.csv,Arabian Scops-Owl,3.0,3.0,0.10694456
20210824_075000_OFF2.csv,Arabian Scops-Owl,6.0,3.0,0.109957725
20210824_075000_OFF2.csv,Arabian Scops-Owl,27.0,3.0,0.13467553
20210824_075000_OFF2.csv,Philippine Frogmouth,42.0,3.0,0.15528654
20210824_075000_OFF2.csv,Arabian Scops-Owl,42.0,3.0,0.13255289
20210820_092000_OFF2.csv,Dwarf Tinamou,0.0,3.0,0.28257940000000004
20210820_092000_OFF2.csv,Dwarf Tinamou,3.0,3.0,0.38091004
20210820_092000_OFF2.csv,Dwarf Tinamou,6.0,3.0,0.3505232
20210820_092000_OFF2.csv,Dwarf Tinamou,9.0,3.0,0.27202538
20210820_092000_OFF2.csv,Dwarf Tinamou,12.0,3.0,0.25777534
20210820_092000_OFF2.csv,Dwarf Tinamou,15.0,3.0,0.16521181
20210820_092000_OFF2.csv,Dwarf Tinamou,18.0,3.0,0.12429605
20210820_092000_OFF2.csv,Dwarf Tinamou,21.0,3.0,0.36644396
20210820_092000_OFF2.csv,Dwarf Tinamou,27.0,3.0,0.2592396
20210820_092000_OFF2.csv,Dwarf Tinamou,30.0,3.0,0.2301618
20210820_092000_OFF2.csv,Dwarf Tinamou,33.0,3.0,0.3854116
20210820_092000_OFF2.csv,Dwarf Tinamou,36.0,3.0,0.29331297
20210820_092000_OFF2.csv,Dwarf Tinamou,39.0,3.0,0.20947438
20210820_092000_OFF2.csv,Dwarf Tinamou,42.0,3.0,0.49851608
20210820_092000_OFF2.csv,Dwarf Tinamou,45.0,3.0,0.50782675
20210820_092000_OFF2.csv,Dwarf Tinamou,48.0,3.0,0.6367781
20210820_092000_OFF2.csv,Dwarf Tinamou,51.0,3.0,0.3871152
20210820_092000_OFF2.csv,Dwarf Tinamou,54.0,3.0,0.38805273
20210820_092000_OFF2.csv,Dwarf Tinamou,57.0,3.0,0.45680788
20210811_014000_OFF4.csv,Sage Thrasher,15.0,3.0,0.23350388
20210811_014000_OFF4.csv,California Thrasher,30.0,3.0,0.117256045
20210811_014000_OFF4.csv,Desert Finch,33.0,3.0,0.31411725
20210811_014000_OFF4.csv,Sharp-tailed Tyrant,33.0,3.0,0.11797612
20210811_014000_OFF4.csv,California Towhee,54.0,3.0,0.29484190000000005
20210811_014000_OFF4.csv,California Towhee,57.0,3.0,0.49243405
20210824_022000_OFF3.csv,California Towhee,18.0,3.0,0.11809836
20210815_110000_OFF5.csv,Chestnut-capped Piha,18.0,3.0,0.10466899
20210811_003000_OFF6.csv,Wrentit,42.0,3.0,0.418134
20210811_003000_OFF6.csv,Lesser Sand-Plover,42.0,3.0,0.11858299
20210816_063000_OFF7.csv,Arabian Scops-Owl,27.0,3.0,0.10401885
20210816_063000_OFF7.csv,Arabian Scops-Owl,30.0,3.0,0.14562708
20210816_063000_OFF7.csv,Arabian Scops-Owl,39.0,3.0,0.49049842
20210816_063000_OFF7.csv,Arabian Scops-Owl,48.0,3.0,0.11381882
20210816_063000_OFF7.csv,Arabian Scops-Owl,51.0,3.0,0.16475819
20210821_195000_OFF4.csv,California Gnatcatcher,45.0,3.0,0.5800357
20210820_020000_OTH1.csv,Small Pratincole,12.0,3.0,0.5428175000000001
20210820_020000_OTH1.csv,Small Pratincole,15.0,3.0,0.46349138
20210820_020000_OTH1.csv,Yellow-throated Toucan,15.0,3.0,0.32337168
20210820_020000_OTH1.csv,Small Pratincole,30.0,3.0,0.20726077
20210820_020000_OTH1.csv,California Towhee,36.0,3.0,0.4069144
20210820_020000_OTH1.csv,California Towhee,39.0,3.0,0.7145699000000001
20210820_020000_OTH1.csv,White-rumped Sandpiper,39.0,3.0,0.120076805
20210820_020000_OTH1.csv,California Towhee,42.0,3.0,0.92356753
20210820_020000_OTH1.csv,California Towhee,45.0,3.0,0.38719445
20210820_020000_OTH1.csv,California Towhee,48.0,3.0,0.8113224
20210820_020000_OTH1.csv,California Towhee,51.0,3.0,0.8251854
20210820_020000_OTH1.csv,California Towhee,57.0,3.0,0.95651853
20210823_131000_OFF7.csv,Pheasant Pigeon,15.0,3.0,0.1387115
20210823_131000_OFF7.csv,Pheasant Pigeon,30.0,3.0,0.6771239
20210823_131000_OFF7.csv,Eastern Screech-Owl,30.0,3.0,0.56987226
20210823_131000_OFF7.csv,Eastern Screech-Owl,36.0,3.0,0.11353884
20210823_131000_OFF7.csv,Common Loon,36.0,3.0,0.10810005
20210823_131000_OFF7.csv,Tabon Scrubfowl,51.0,3.0,0.15606055
20210814_092000_OFF6.csv,Arabian Scops-Owl,12.0,3.0,0.2853397
20210814_092000_OFF6.csv,Honduran Emerald,24.0,3.0,0.24161255
20210814_092000_OFF6.csv,Honduran Emerald,36.0,3.0,0.26571622
20210814_092000_OFF6.csv,Honduran Emerald,48.0,3.0,0.12784351
20210824_161000_OFF6.csv,American Flamingo,3.0,3.0,0.24838744
20210818_225000_OFF4.csv,California Gnatcatcher,48.0,3.0,0.74104697
20210818_225000_OFF4.csv,California Gnatcatcher,51.0,3.0,0.80341786
20210818_225000_OFF4.csv,Double-barred Finch,51.0,3.0,0.16539074
20210818_225000_OFF4.csv,Nile Valley Sunbird,51.0,3.0,0.12255878
20210818_225000_OFF4.csv,California Gnatcatcher,57.0,3.0,0.17152381
20210821_110000_OFF3.csv,Common Poorwill,0.0,3.0,0.96407473
20210821_110000_OFF3.csv,Common Poorwill,3.0,3.0,0.60269415
20210821_110000_OFF3.csv,Common Poorwill,6.0,3.0,0.9241212999999999
20210821_110000_OFF3.csv,Common Poorwill,9.0,3.0,0.9955655000000001
20210821_110000_OFF3.csv,Moustached Hawk-Cuckoo,9.0,3.0,0.29491090000000003
20210821_110000_OFF3.csv,Common Hawk-Cuckoo,9.0,3.0,0.1666719
20210821_110000_OFF3.csv,Black-fronted Wood-Quail,9.0,3.0,0.12360287
20210821_110000_OFF3.csv,Collared Trogon,9.0,3.0,0.11027244
20210821_110000_OFF3.csv,Masked Trogon,9.0,3.0,0.10164848
